work_id,type,rating
205875,book,0.0
205876,book,0.0
205877,book,0.0
205878,book,0.0
205879,book,0.0
205881,book,0.0
205882,book,0.0
205883,book,0.0
205884,book,0.0
205885,book,0.0
205886,book,0.0
205887,book,0.0
205888,book,0.0
205889,book,0.0
205890,book,0.0
205891,book,0.0
205892,book,0.0
205893,book,0.0
205894,book,0.0
205895,book,0.0
205896,book,0.0
205897,book,0.0
205898,book,0.0
205899,book,0.0
205900,book,0.0
205901,book,0.0
205902,book,0.0
205903,book,0.0
205904,book,0.0
205905,book,0.0
205906,book,0.0
205907,book,0.0
205908,book,0.0
205909,book,0.0
205910,book,0.0
205911,book,0.0
205912,book,0.0
205913,book,0.0
205914,book,0.0
205915,book,0.0
205916,book,0.0
205917,book,0.0
205918,book,0.0
205919,book,0.0
205920,book,0.0
205921,book,0.0
205922,book,0.0
205923,book,0.0
205924,book,0.0
205925,book,0.0
205926,book,0.0
205927,book,0.0
205928,book,0.0
205929,book,0.0
205930,book,0.0
205931,book,0.0
205932,book,0.0
205933,book,0.0
205934,book,0.0
205935,book,0.0
205936,book,0.0
205937,book,0.0
205938,book,0.0
205939,book,0.0
205940,book,0.0
205941,book,0.0
205942,book,0.0
205943,book,0.0
205944,book,0.0
205945,book,0.0
205946,book,0.0
205947,book,0.0
205948,book,0.0
205949,book,0.0
205951,book,0.0
205952,book,0.0
205953,book,0.0
205954,book,0.0
205955,book,0.0
205956,book,0.0
205957,book,0.0
205958,book,0.0
205959,book,0.0
205960,book,0.0
205961,book,0.0
205962,book,0.0
205963,book,0.0
205964,book,0.0
205965,book,0.0
205966,book,0.0
205967,book,0.0
205968,book,0.0
205969,book,0.0
205970,book,0.0
205971,book,0.0
205972,book,0.0
205973,book,0.0
205974,book,0.0
205975,book,0.0
205976,book,0.0
205977,book,0.0
205978,book,0.0
205979,book,0.0
205980,book,0.0
205981,book,0.0
205982,book,0.0
205983,book,0.0
205984,book,0.0
205985,book,0.0
205986,book,0.0
205987,book,0.0
205988,book,0.0
205989,book,0.0
205990,book,0.0
205991,book,0.0
205992,book,0.0
205993,book,0.0
205994,book,0.0
205995,book,0.0
205996,book,0.0
205997,book,0.0
205998,book,0.0
205999,book,0.0
206000,book,0.0
206001,book,0.0
206002,book,0.0
206003,book,0.0
206005,book,0.0
206006,book,0.0
206007,book,0.0
206008,book,0.0
206009,book,0.0
206010,book,0.0
206011,book,0.0
206012,book,0.0
206013,book,0.0
206014,book,0.0
206015,book,0.0
206016,book,0.0
206017,book,0.0
206018,book,0.0
206019,book,0.0
206020,book,0.0
206021,book,0.0
206022,book,0.0
206023,book,0.0
206024,book,0.0
206025,book,0.0
206026,book,0.0
206027,book,0.0
206028,book,0.0
206029,book,0.0
206030,book,0.0
206031,book,0.0
206033,book,0.0
206034,book,0.0
206035,book,0.0
206036,book,0.0
206037,book,0.0
206038,book,0.0
206039,book,0.0
206040,book,0.0
206041,book,0.0
206042,book,0.0
206043,book,0.0
206044,book,0.0
206045,book,0.0
206046,book,0.0
206047,book,0.0
206048,book,0.0
206049,book,0.0
206050,book,0.0
206051,book,0.0
206052,book,0.0
206053,book,0.0
206054,book,0.0
206055,book,0.0
206056,book,0.0
206057,book,0.0
206058,book,0.0
206059,book,0.0
206060,book,0.0
206061,book,0.0
206062,book,0.0
206063,book,0.0
206064,book,0.0
206065,book,0.0
206066,book,0.0
206067,book,0.0
206068,book,0.0
206069,book,0.0
206070,book,0.0
206071,book,0.0
206072,book,0.0
206073,book,0.0
206074,book,0.0
206075,book,0.0
206076,book,0.0
206077,book,0.0
206078,book,0.0
206079,book,0.0
206080,book,0.0
206081,book,0.0
206082,book,0.0
206083,book,0.0
206084,book,0.0
206085,book,0.0
206086,book,0.0
206087,book,0.0
206088,book,0.0
206089,book,0.0
206090,book,0.0
206091,book,0.0
206092,book,0.0
206093,book,0.0
206095,book,0.0
206096,book,0.0
206097,book,0.0
206098,book,0.0
206099,book,0.0
206100,book,0.0
206101,book,0.0
206102,book,0.0
206103,book,0.0
206104,book,0.0
206105,book,0.0
206106,book,0.0
206107,book,0.0
206108,book,0.0
206109,book,0.0
206110,book,0.0
206111,book,0.0
206112,book,0.0
206113,book,0.0
206114,book,0.0
206115,book,0.0
206116,book,0.0
206117,book,0.0
206118,book,0.0
206119,book,0.0
206120,book,0.0
206121,book,0.0
206122,book,0.0
206123,book,0.0
206124,book,0.0
206125,book,0.0
206126,book,0.0
206127,book,0.0
206128,book,0.0
206129,book,0.0
206130,book,0.0
206131,book,0.0
206132,book,0.0
206133,book,0.0
206134,book,0.0
206135,book,0.0
206136,book,0.0
206137,book,0.0
206138,book,0.0
206139,book,0.0
206140,book,0.0
206141,book,0.0
206142,book,0.0
206143,book,0.0
206144,book,0.0
206145,book,0.0
206146,book,0.0
206147,book,0.0
206148,book,0.0
206149,book,0.0
206150,book,0.0
206151,book,0.0
206152,book,0.0
206153,book,0.0
206154,book,0.0
206155,book,0.0
206156,book,0.0
206157,book,0.0
206158,book,0.0
206159,book,0.0
206160,book,0.0
206161,book,0.0
206162,book,0.0
206163,book,0.0
206164,book,0.0
206165,book,0.0
206166,book,0.0
206167,book,0.0
206168,book,0.0
206169,book,0.0
206170,book,0.0
206171,book,0.0
206172,book,0.0
206173,book,0.0
206174,book,0.0
206175,book,0.0
206176,book,0.0
206177,book,0.0
206178,book,0.0
206179,book,0.0
206180,book,0.0
206181,book,0.0
206182,book,0.0
206183,book,0.0
206184,book,0.0
206185,book,0.0
206186,book,0.0
206187,book,0.0
206188,book,0.0
206189,book,0.0
206190,book,0.0
206191,book,0.0
206192,book,0.0
206193,book,0.0
206194,book,0.0
206195,book,0.0
206196,book,0.0
206197,book,0.0
206198,book,0.0
206199,book,0.0
206200,book,0.0
206201,book,0.0
206202,book,0.0
206203,book,0.0
206204,book,0.0
206205,book,0.0
206206,book,0.0
206207,book,0.0
206208,book,0.0
206209,book,0.0
206210,book,0.0
206211,book,0.0
206212,book,0.0
206213,book,0.0
206214,book,0.0
206215,book,0.0
206216,book,0.0
206217,book,0.0
206218,book,0.0
206219,book,0.0
206220,book,0.0
206221,book,0.0
206222,book,0.0
206223,book,0.0
206224,book,0.0
206225,book,0.0
206226,book,0.0
206227,book,0.0
206228,book,0.0
206229,book,0.0
206230,book,0.0
206231,book,0.0
206232,book,0.0
206233,book,0.0
206234,book,0.0
206235,book,0.0
206236,book,0.0
206237,book,0.0
206238,book,0.0
206239,book,0.0
206240,book,0.0
206241,book,0.0
206242,book,0.0
206243,book,0.0
206244,book,0.0
206245,book,0.0
206246,book,0.0
206247,book,0.0
206248,book,0.0
206249,book,0.0
206250,book,0.0
206251,book,0.0
206252,book,0.0
206253,book,0.0
206254,book,0.0
206255,book,0.0
206256,book,0.0
206257,book,0.0
206258,book,0.0
206259,book,0.0
206260,book,0.0
206261,book,0.0
206262,book,0.0
206263,book,0.0
206264,book,0.0
206266,book,0.0
206267,book,0.0
206268,book,0.0
206270,book,0.0
206271,book,0.0
206272,book,0.0
206273,book,0.0
206274,book,0.0
206275,book,0.0
206276,book,0.0
206277,book,0.0
206278,book,0.0
206279,book,0.0
206280,book,0.0
206281,book,0.0
206282,book,0.0
206283,book,0.0
206284,book,0.0
206286,book,0.0
206287,book,0.0
206288,book,0.0
206289,book,0.0
206290,book,0.0
206291,book,0.0
206292,book,0.0
206293,book,0.0
206294,book,0.0
206295,book,0.0
206297,book,0.0
206299,book,0.0
206301,book,0.0
206302,book,0.0
206304,book,0.0
206305,book,0.0
206308,book,0.0
206310,book,0.0
206311,book,0.0
206312,book,0.0
206313,book,0.0
206314,book,0.0
206315,book,0.0
206316,book,0.0
206317,book,0.0
206319,book,0.0
206320,book,0.0
206322,book,0.0
206323,book,0.0
206326,book,0.0
206327,book,0.0
206328,book,0.0
206329,book,0.0
206330,book,0.0
206331,book,0.0
206332,book,0.0
206333,book,0.0
206334,book,0.0
206335,book,0.0
206336,book,0.0
206337,book,0.0
206338,book,0.0
206339,book,0.0
206340,book,0.0
206343,book,0.0
206345,book,0.0
206346,book,0.0
206347,book,0.0
206349,book,0.0
206350,book,0.0
206352,book,0.0
206353,book,0.0
206356,book,0.0
206357,book,0.0
206358,book,0.0
206360,book,0.0
206362,book,0.0
206363,book,0.0
206364,book,0.0
206366,book,0.0
206368,book,0.0
206369,book,0.0
206370,book,0.0
206371,book,0.0
206372,book,0.0
206374,book,0.0
206375,book,0.0
206376,book,0.0
206377,book,0.0
206380,book,0.0
206381,book,0.0
206382,book,0.0
206383,book,0.0
206385,book,0.0
206386,book,0.0
206387,book,0.0
206389,book,0.0
206390,book,0.0
206392,book,0.0
206393,book,0.0
206394,book,0.0
206395,book,0.0
206396,book,0.0
206397,book,0.0
206399,book,0.0
206400,book,0.0
206402,book,0.0
206403,book,0.0
206405,book,0.0
206407,book,0.0
206408,book,0.0
206410,book,0.0
206411,book,0.0
206412,book,0.0
206415,book,0.0
206416,book,0.0
206417,book,0.0
206418,book,0.0
206420,book,0.0
206422,book,0.0
206423,book,0.0
206424,book,0.0
206426,book,0.0
206427,book,0.0
206429,book,0.0
206432,book,0.0
206433,book,0.0
206435,book,0.0
206437,book,0.0
206441,book,0.0
206442,book,0.0
206443,book,0.0
206444,book,0.0
206445,book,0.0
206446,book,0.0
206447,book,0.0
206448,book,0.0
206449,book,0.0
206451,book,0.0
206452,book,0.0
206454,book,0.0
206455,book,0.0
206456,book,0.0
206457,book,0.0
206458,book,0.0
206459,book,0.0
206460,book,0.0
206464,book,0.0
206465,book,0.0
206466,book,0.0
206468,book,0.0
206469,book,0.0
206470,book,0.0
206471,book,0.0
206472,book,0.0
206473,book,0.0
206474,book,0.0
206475,book,0.0
206476,book,0.0
206477,book,0.0
206478,book,0.0
206480,book,0.0
206483,book,0.0
206484,book,0.0
206485,book,0.0
206486,book,0.0
206487,book,0.0
206488,book,0.0
206492,book,0.0
206493,book,0.0
206494,book,0.0
206495,book,0.0
206497,book,0.0
206498,book,0.0
206499,book,0.0
206500,book,0.0
206501,book,0.0
206502,book,0.0
206503,book,0.0
206504,book,0.0
206505,book,0.0
206506,book,0.0
206507,book,0.0
206508,book,0.0
206509,book,0.0
206511,book,0.0
206512,book,0.0
206513,book,0.0
206514,book,0.0
206516,book,0.0
206518,book,0.0
206522,book,0.0
206523,book,0.0
206524,book,0.0
206525,book,0.0
206527,book,0.0
206528,book,0.0
206529,book,0.0
206530,book,0.0
206531,book,0.0
206532,book,0.0
206533,book,0.0
206534,book,0.0
206535,book,0.0
206536,book,0.0
206537,book,0.0
206538,book,0.0
206539,book,0.0
206540,book,0.0
206542,book,0.0
206544,book,0.0
206547,book,0.0
206548,book,0.0
206549,book,0.0
206550,book,0.0
206552,book,0.0
206553,book,0.0
206554,book,0.0
206555,book,0.0
206556,book,0.0
206557,book,0.0
206559,book,0.0
206560,book,0.0
206561,book,0.0
206563,book,0.0
206564,book,0.0
206565,book,0.0
206567,book,0.0
206568,book,0.0
206569,book,0.0
206570,book,0.0
206571,book,0.0
206572,book,0.0
206573,book,0.0
206574,book,0.0
206575,book,0.0
206576,book,0.0
206577,book,0.0
206578,book,0.0
206580,book,0.0
206581,book,0.0
206582,book,0.0
206583,book,0.0
206584,book,0.0
206585,book,0.0
206586,book,0.0
206587,book,0.0
206590,book,0.0
206591,book,0.0
206592,book,0.0
206594,book,0.0
206595,book,0.0
206596,book,0.0
206597,book,0.0
206598,book,0.0
206599,book,0.0
206600,book,0.0
206601,book,0.0
206602,book,0.0
206603,book,0.0
206604,book,0.0
206605,book,0.0
206606,book,0.0
206607,book,0.0
206608,book,0.0
206609,book,0.0
206610,book,0.0
206611,book,0.0
206612,book,0.0
206613,book,0.0
206614,book,0.0
206615,book,0.0
206616,book,0.0
206617,book,0.0
206618,book,0.0
206619,book,0.0
206620,book,0.0
206621,book,0.0
206622,book,0.0
206623,book,0.0
206624,book,0.0
206625,book,0.0
206626,book,0.0
206627,book,0.0
206628,book,0.0
206629,book,0.0
206630,book,0.0
206631,book,0.0
206633,book,0.0
206635,book,0.0
206636,book,0.0
206637,book,0.0
206638,book,0.0
206639,book,0.0
206640,book,0.0
206644,book,0.0
206645,book,0.0
206646,book,0.0
206647,book,0.0
206648,book,0.0
206649,book,0.0
206650,book,0.0
206651,book,0.0
206652,book,0.0
206653,book,0.0
206654,book,0.0
206655,book,0.0
206657,book,0.0
206658,book,0.0
206659,book,0.0
206660,book,0.0
206661,book,0.0
206662,book,0.0
206663,book,0.0
206664,book,0.0
206665,book,0.0
206666,book,0.0
206667,book,0.0
206668,book,0.0
206669,book,0.0
206670,book,0.0
206671,book,0.0
206672,book,0.0
206673,book,0.0
206674,book,0.0
206675,book,0.0
206676,book,0.0
206677,book,0.0
206678,book,0.0
206679,book,0.0
206680,book,0.0
206681,book,0.0
206682,book,0.0
206683,book,0.0
206684,book,0.0
206686,book,0.0
206687,book,0.0
206688,book,0.0
206689,book,0.0
206690,book,0.0
206691,book,0.0
206692,book,0.0
206693,book,0.0
206694,book,0.0
206695,book,0.0
206696,book,0.0
206697,book,0.0
206698,book,0.0
206699,book,0.0
206700,book,0.0
206701,book,0.0
206702,book,0.0
206703,book,0.0
206704,book,0.0
206705,book,0.0
206708,book,0.0
206709,book,0.0
206710,book,0.0
206711,book,0.0
206712,book,0.0
206713,book,0.0
206714,book,0.0
206715,book,0.0
206716,book,0.0
206718,book,0.0
206719,book,0.0
206721,book,0.0
206722,book,0.0
206723,book,0.0
206724,book,0.0
206725,book,0.0
206726,book,0.0
206727,book,0.0
206728,book,0.0
206729,book,0.0
206730,book,0.0
206731,book,0.0
206732,book,0.0
206733,book,0.0
206734,book,0.0
206735,book,0.0
206737,book,0.0
206738,book,0.0
206739,book,0.0
206740,book,0.0
206741,book,0.0
206742,book,0.0
206743,book,0.0
206746,book,0.0
206747,book,0.0
206748,book,0.0
206749,book,0.0
206750,book,0.0
206751,book,0.0
206752,book,0.0
206753,book,0.0
206754,book,0.0
206755,book,0.0
206756,book,0.0
206757,book,0.0
206758,book,0.0
206760,book,0.0
206761,book,0.0
206762,book,0.0
206763,book,0.0
206764,book,0.0
206765,book,0.0
206766,book,0.0
206767,book,0.0
206768,book,0.0
206769,book,0.0
206770,book,0.0
206771,book,0.0
206773,book,0.0
206774,book,0.0
206775,book,0.0
206776,book,0.0
206777,book,0.0
206778,book,0.0
206779,book,0.0
206780,book,0.0
206781,book,0.0
206782,book,0.0
206783,book,0.0
206784,book,0.0
206785,book,0.0
206786,book,0.0
206787,book,0.0
206788,book,0.0
206789,book,0.0
206790,book,0.0
206791,book,0.0
206792,book,0.0
206793,book,0.0
206794,book,0.0
206796,book,0.0
206797,book,0.0
206798,book,0.0
206799,book,0.0
206800,book,0.0
206801,book,0.0
206802,book,0.0
206803,book,0.0
206804,book,0.0
206805,book,0.0
206806,book,0.0
206808,book,0.0
206810,book,0.0
206811,book,0.0
206812,book,0.0
206813,book,0.0
206815,book,0.0
206816,book,0.0
206817,book,0.0
206818,book,0.0
206819,book,0.0
206820,book,0.0
206821,book,0.0
206822,book,0.0
206823,book,0.0
206824,book,0.0
206825,book,0.0
206828,book,0.0
206829,book,0.0
206830,book,0.0
206831,book,0.0
206832,book,0.0
206833,book,0.0
206834,book,0.0
206835,book,0.0
206836,book,0.0
206837,book,0.0
206838,book,0.0
206839,book,0.0
206840,book,0.0
206841,book,0.0
206842,book,0.0
206844,book,0.0
206845,book,0.0
206846,book,0.0
206847,book,0.0
206848,book,0.0
206849,book,0.0
206850,book,0.0
206851,book,0.0
206852,book,0.0
206853,book,0.0
206854,book,0.0
206855,book,0.0
206856,book,0.0
206857,book,0.0
206858,book,0.0
206859,book,0.0
206860,book,0.0
206861,book,0.0
206862,book,0.0
206863,book,0.0
206864,book,0.0
206865,book,0.0
206866,book,0.0
206868,book,0.0
206869,book,0.0
206870,book,0.0
206871,book,0.0
206872,book,0.0
206873,book,0.0
206875,book,0.0
206876,book,0.0
206877,book,0.0
206878,book,0.0
206879,book,0.0
206880,book,0.0
206881,book,0.0
206882,book,0.0
206883,book,0.0
206884,book,0.0
206885,book,0.0
206886,book,0.0
206887,book,0.0
206888,book,0.0
206889,book,0.0
206890,book,0.0
206891,book,0.0
206892,book,0.0
206893,book,0.0
206894,book,0.0
206895,book,0.0
206896,book,0.0
206898,book,0.0
206899,book,0.0
206900,book,0.0
206901,book,0.0
206902,book,0.0
206903,book,0.0
206904,book,0.0
206905,book,0.0
206906,book,0.0
206907,book,0.0
206908,book,0.0
206909,book,0.0
206910,book,0.0
206911,book,0.0
206912,book,0.0
206913,book,0.0
206914,book,0.0
206915,book,0.0
206916,book,0.0
206917,book,0.0
206918,book,0.0
206919,book,0.0
206920,book,0.0
206921,book,0.0
206922,book,0.0
206923,book,0.0
206924,book,0.0
206925,book,0.0
206926,book,0.0
206927,book,0.0
206928,book,0.0
206929,book,0.0
206930,book,0.0
206931,book,0.0
206932,book,0.0
206933,book,0.0
206934,book,0.0
206935,book,0.0
206936,book,0.0
206937,book,0.0
206938,book,0.0
206939,book,0.0
206940,book,0.0
206941,book,0.0
206943,book,0.0
206944,book,0.0
206945,book,0.0
206946,book,0.0
206947,book,0.0
206948,book,0.0
206949,book,0.0
206950,book,0.0
206951,book,0.0
206952,book,0.0
206953,book,0.0
206954,book,0.0
206955,book,0.0
206956,book,0.0
206957,book,0.0
206958,book,0.0
206959,book,0.0
206960,book,0.0
206961,book,0.0
206962,book,0.0
206963,book,0.0
206964,book,0.0
206965,book,0.0
206966,book,0.0
206967,book,0.0
206968,book,0.0
206969,book,0.0
206970,book,0.0
206971,book,0.0
206972,book,0.0
206973,book,0.0
206974,book,0.0
206975,book,0.0
206976,book,0.0
206977,book,0.0
206978,book,0.0
206979,book,0.0
206980,book,0.0
206981,book,0.0
206982,book,0.0
206983,book,0.0
206984,book,0.0
206985,book,0.0
206986,book,0.0
206987,book,0.0
206988,book,0.0
206989,book,0.0
206990,book,0.0
206991,book,0.0
206992,book,0.0
206993,book,0.0
206994,book,0.0
206996,book,0.0
206997,book,0.0
206998,book,0.0
206999,book,0.0
207001,book,0.0
207002,book,0.0
207003,book,0.0
207006,book,0.0
207007,book,0.0
207008,book,0.0
207009,book,0.0
207010,book,0.0
207011,book,0.0
207012,book,0.0
207013,book,0.0
207014,book,0.0
207015,book,0.0
207016,book,0.0
207017,book,0.0
207018,book,0.0
207019,book,0.0
207020,book,0.0
207021,book,0.0
207022,book,0.0
207023,book,0.0
207024,book,0.0
207025,book,0.0
207026,book,0.0
207027,book,0.0
207028,book,0.0
207029,book,0.0
207030,book,0.0
207031,book,0.0
207032,book,0.0
207033,book,0.0
207034,book,0.0
207035,book,0.0
207036,book,0.0
207037,book,0.0
207038,book,0.0
207039,book,0.0
207040,book,0.0
207041,book,0.0
207042,book,0.0
207043,book,0.0
207044,book,0.0
207045,book,0.0
207046,book,0.0
207047,book,0.0
207048,book,0.0
207049,book,0.0
207050,book,0.0
207051,book,0.0
207052,book,0.0
207053,book,0.0
207054,book,0.0
207055,book,0.0
207056,book,0.0
207057,book,0.0
207059,book,0.0
207060,book,0.0
207061,book,0.0
207062,book,0.0
207063,book,0.0
207064,book,0.0
207065,book,0.0
207066,book,0.0
207067,book,0.0
207068,book,0.0
207069,book,0.0
207070,book,0.0
207071,book,0.0
207072,book,0.0
207074,book,0.0
207075,book,0.0
207076,book,0.0
207077,book,0.0
207078,book,0.0
207079,book,0.0
207080,book,0.0
207081,book,0.0
207082,book,0.0
207083,book,0.0
207084,book,0.0
207085,book,0.0
207086,book,0.0
207087,book,0.0
207088,book,0.0
207089,book,0.0
207091,book,0.0
207092,book,0.0
207093,book,0.0
207094,book,0.0
207095,book,0.0
207096,book,0.0
207097,book,0.0
207098,book,0.0
207099,book,0.0
207100,book,0.0
207101,book,0.0
207102,book,0.0
207103,book,0.0
207104,book,0.0
207105,book,0.0
207106,book,0.0
207107,book,0.0
207108,book,0.0
207109,book,0.0
207110,book,0.0
207111,book,0.0
207112,book,0.0
207113,book,0.0
207114,book,0.0
207115,book,0.0
207117,book,0.0
207118,book,0.0
207120,book,0.0
207121,book,0.0
207122,book,0.0
207123,book,0.0
207124,book,0.0
207125,book,0.0
207126,book,0.0
207127,book,0.0
207128,book,0.0
207129,book,0.0
207130,book,0.0
207131,book,0.0
207132,book,0.0
207133,book,0.0
207134,book,0.0
207135,book,0.0
207136,book,0.0
207137,book,0.0
207138,book,0.0
207139,book,0.0
207140,book,0.0
207141,book,0.0
207142,book,0.0
207143,book,0.0
207144,book,0.0
207145,book,0.0
207146,book,0.0
207147,book,0.0
207148,book,0.0
207150,book,0.0
207151,book,0.0
207152,book,0.0
207153,book,0.0
207154,book,0.0
207156,book,0.0
207157,book,0.0
207158,book,0.0
207159,book,0.0
207160,book,0.0
207161,book,0.0
207162,book,0.0
207163,book,0.0
207164,book,0.0
207165,book,0.0
207167,book,0.0
207168,book,0.0
207169,book,0.0
207170,book,0.0
207171,book,0.0
207172,book,0.0
207173,book,0.0
207174,book,0.0
207175,book,0.0
207176,book,0.0
207177,book,0.0
207178,book,0.0
207179,book,0.0
207180,book,0.0
207181,book,0.0
207182,book,0.0
207183,book,0.0
207184,book,0.0
207185,book,0.0
207186,book,0.0
207187,book,0.0
207188,book,0.0
207189,book,0.0
207190,book,0.0
207191,book,0.0
207192,book,0.0
207193,book,0.0
207194,book,0.0
207195,book,0.0
207196,book,0.0
207197,book,0.0
207198,book,0.0
207199,book,0.0
207200,book,0.0
207201,book,0.0
207202,book,0.0
207204,book,0.0
207205,book,0.0
207206,book,0.0
207207,book,0.0
207208,book,0.0
207209,book,0.0
207210,book,0.0
207211,book,0.0
207212,book,0.0
207213,book,0.0
207214,book,0.0
207215,book,0.0
207216,book,0.0
207217,book,0.0
207218,book,0.0
207219,book,0.0
207220,book,0.0
207221,book,0.0
207222,book,0.0
207223,book,0.0
207224,book,0.0
207225,book,0.0
207226,book,0.0
207227,book,0.0
207228,book,0.0
207229,book,0.0
207230,book,0.0
207231,book,0.0
207232,book,0.0
207233,book,0.0
207234,book,0.0
207235,book,0.0
207236,book,0.0
207237,book,0.0
207238,book,0.0
207239,book,0.0
207240,book,0.0
207241,book,0.0
207242,book,0.0
207243,book,0.0
207244,book,0.0
207245,book,0.0
207246,book,0.0
207247,book,0.0
207248,book,0.0
207249,book,0.0
207250,book,0.0
207251,book,0.0
207252,book,0.0
207253,book,0.0
207254,book,0.0
207255,book,0.0
207256,book,0.0
207257,book,0.0
207258,book,0.0
207259,book,0.0
207260,book,0.0
207261,book,0.0
207262,book,0.0
207263,book,0.0
207264,book,0.0
207265,book,0.0
207266,book,0.0
207267,book,0.0
207268,book,0.0
207269,book,0.0
207270,book,0.0
207271,book,0.0
207272,book,0.0
207273,book,0.0
207274,book,0.0
207275,book,0.0
207276,book,0.0
207277,book,0.0
207278,book,0.0
207279,book,0.0
207280,book,0.0
207281,book,0.0
207282,book,0.0
207283,book,0.0
207284,book,0.0
207285,book,0.0
207286,book,0.0
207287,book,0.0
207288,book,0.0
207289,book,0.0
207290,book,0.0
207291,book,0.0
207292,book,0.0
207293,book,0.0
207294,book,0.0
207295,book,0.0
207296,book,0.0
207297,book,0.0
207298,book,0.0
207299,book,0.0
207300,book,0.0
207301,book,0.0
207302,book,0.0
207303,book,0.0
207304,book,0.0
207305,book,0.0
207306,book,0.0
207307,book,0.0
207308,book,0.0
207309,book,0.0
207310,book,0.0
207311,book,0.0
207312,book,0.0
207313,book,0.0
207314,book,0.0
207315,book,0.0
207316,book,0.0
207317,book,0.0
207318,book,0.0
207319,book,0.0
207320,book,0.0
207321,book,0.0
207322,book,0.0
207323,book,0.0
207324,book,0.0
207325,book,0.0
207326,book,0.0
207327,book,0.0
207328,book,0.0
207329,book,0.0
207330,book,0.0
207331,book,0.0
207332,book,0.0
207333,book,0.0
207334,book,0.0
207335,book,0.0
207336,book,0.0
207337,book,0.0
207338,book,0.0
207339,book,0.0
207340,book,0.0
207341,book,0.0
207342,book,0.0
207343,book,0.0
207344,book,0.0
207345,book,0.0
207346,book,0.0
207347,book,0.0
207348,book,0.0
207349,book,0.0
207350,book,0.0
207351,book,0.0
207352,book,0.0
207353,book,0.0
207354,book,0.0
207355,book,0.0
207356,book,0.0
207357,book,0.0
207358,book,0.0
207359,book,0.0
207360,book,0.0
207361,book,0.0
207363,book,0.0
207364,book,0.0
207365,book,0.0
207366,book,0.0
207367,book,0.0
207368,book,0.0
207369,book,0.0
207370,book,0.0
207371,book,0.0
207372,book,0.0
207373,book,0.0
207374,book,0.0
207375,book,0.0
207376,book,0.0
207377,book,0.0
207378,book,0.0
207379,book,0.0
207380,book,0.0
207381,book,0.0
207382,book,0.0
207383,book,0.0
207384,book,0.0
207385,book,0.0
207386,book,0.0
207387,book,0.0
207388,book,0.0
207389,book,0.0
207390,book,0.0
207391,book,0.0
207392,book,0.0
207393,book,0.0
207394,book,0.0
207395,book,0.0
207396,book,0.0
207397,book,0.0
207398,book,0.0
207399,book,0.0
207400,book,0.0
207401,book,0.0
207402,book,0.0
207403,book,0.0
207404,book,0.0
207405,book,0.0
207406,book,0.0
207407,book,0.0
207408,book,0.0
207409,book,0.0
207410,book,0.0
207411,book,0.0
207412,book,0.0
207413,book,0.0
207414,book,0.0
207415,book,0.0
207416,book,0.0
207417,book,0.0
207418,book,0.0
207419,book,0.0
207420,book,0.0
207421,book,0.0
207422,book,0.0
207423,book,0.0
207424,book,0.0
207425,book,0.0
207426,book,0.0
207427,book,0.0
207428,book,0.0
207429,book,0.0
207430,book,0.0
207431,book,0.0
207432,book,0.0
207433,book,0.0
207434,book,0.0
207435,book,0.0
207436,book,0.0
207437,book,0.0
207438,book,0.0
207439,book,0.0
207440,book,0.0
207441,book,0.0
207442,book,0.0
207443,book,0.0
207444,book,0.0
207445,book,0.0
207446,book,0.0
207447,book,0.0
207448,book,0.0
207449,book,0.0
207450,book,0.0
207451,book,0.0
207452,book,0.0
207453,book,0.0
207454,book,0.0
207455,book,0.0
207456,book,0.0
207457,book,0.0
207458,book,0.0
207459,book,0.0
207460,book,0.0
207462,book,0.0
207463,book,0.0
207464,book,0.0
207465,book,0.0
207466,book,0.0
207467,book,0.0
207468,book,0.0
207469,book,0.0
207470,book,0.0
207471,book,0.0
207472,book,0.0
207473,book,0.0
207474,book,0.0
207475,book,0.0
207477,book,0.0
207478,book,0.0
207479,book,0.0
207480,book,0.0
207482,book,0.0
207483,book,0.0
207484,book,0.0
207485,book,0.0
207486,book,0.0
207487,book,0.0
207488,book,0.0
207489,book,0.0
207490,book,0.0
207492,book,0.0
207493,book,0.0
207494,book,0.0
207495,book,0.0
207496,book,0.0
207497,book,0.0
207498,book,0.0
207499,book,0.0
207500,book,0.0
207501,book,0.0
207502,book,0.0
207503,book,0.0
207504,book,0.0
207505,book,0.0
207506,book,0.0
207507,book,0.0
207508,book,0.0
207509,book,0.0
207510,book,0.0
207511,book,0.0
207512,book,0.0
207513,book,0.0
207514,book,0.0
207515,book,0.0
207516,book,0.0
207517,book,0.0
207518,book,0.0
207519,book,0.0
207520,book,0.0
207521,book,0.0
207522,book,0.0
207523,book,0.0
207524,book,0.0
207525,book,0.0
207526,book,0.0
207527,book,0.0
207528,book,0.0
207529,book,0.0
207530,book,0.0
207531,book,0.0
207532,book,0.0
207534,book,0.0
207535,book,0.0
207536,book,0.0
207537,book,0.0
207538,book,0.0
207539,book,0.0
207540,book,0.0
207541,book,0.0
207542,book,0.0
207543,book,0.0
207544,book,0.0
207545,book,0.0
207546,book,0.0
207547,book,0.0
207548,book,0.0
207549,book,0.0
207550,book,0.0
207551,book,0.0
207552,book,0.0
207553,book,0.0
207554,book,0.0
207555,book,0.0
207556,book,0.0
207557,book,0.0
207558,book,0.0
207559,book,0.0
207560,book,0.0
