work_id,name,author,ISBN,publisher,created_at,ai_summary,cover_img,reward
207391,chase,Nancy Pennick,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/11554217-L.jpg,
207392,bandstand  and all that,John Byrell,,,1900-01-01,,,
207393,the emperor of portugalia,Selma Lagerlöf,,,1900-01-01,,,
207394,bill the bear,Flowerpot Press,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/11573937-L.jpg,
207395,arctic lands,Henry Arthur Pluckrose,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/11590220-L.jpg,
207396,le flambeur,Darry Cowl,[''],,1986,,,
207397,the con man,Gerald Verner,[''],,1900-01-01,,,
207398,die stunde und die erkenntnis,Martin Buber,[''],,1900-01-01,,,
207399,the enforcer,Albert Donaghue,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/5167917-L.jpg,
207400,bound,Aleatha Romig,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/11630523-L.jpg,
207401,boost your immune system,Publications International Ltd.,,,1900-01-01,,,
207402,the new girl,Jamie Suzanne,[''],,December 1991,,https://covers.openlibrary.org/b/id/6978437-L.jpg,
207403,growing cities growing suburbs,Liz Ray,,,1900-01-01,,,
207404,a guide to the mansfield traquair centre,Duncan Thomson,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/11640250-L.jpg,
207405,yesterdays wirral birkenhead prenton  oxton,Ian Boumphrey,,,1900-01-01,,,
207406,mates,Stephen Outram,,,1900-01-01,,,
207407,de aartsvaders,Wim Wennekes,[''],,1993,,https://covers.openlibrary.org/b/id/13601982-L.jpg,
207408,i cant do it,Clare Beswick,,,1900-01-01,,,
207409,trade and exchange,Barbara Gottfried Hollander,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/11651320-L.jpg,
207410,the ridgeway ruby,Prudence Bebb,[''],,1983,,,
207411,intermediate 1 biology,James Torrance,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/2402448-L.jpg,
207412,la joie de vivre,Alain Patrice Nganang,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/11663698-L.jpg,
207413,mystics,Murray Bodo,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/13313411-L.jpg,
207414,making sounds,Julian Rowe,[''],,1900-01-01,,,
207415,me,Audrey Palm Riker,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/11679640-L.jpg,
207416,my mum needs me,Julia Segal,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/11683688-L.jpg,
207417,the pulse of hope,William A. Reed,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/11687718-L.jpg,
207418,now and then,Jenny Owen-Pawson,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/11688228-L.jpg,
207419,outdoor guide to britain,John Gooders,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/11691322-L.jpg,
207420,zlemin beni savuran,Meltem Arıkan,,,1900-01-01,,,
207421,the literary companion to fashion,Colin McDowell,[''],,1995,,https://covers.openlibrary.org/b/id/3770541-L.jpg,
207422,pride of peacocks,Jeanne Whitmee,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/11698604-L.jpg,
207423,science encyclopedia,Ian Graham,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/13528749-L.jpg,
207424,the living god,Dave Duncan,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/11715052-L.jpg,
207425,romancero general de cuba,Beatriz Mariscal,[''],,1996,,https://covers.openlibrary.org/b/id/3770595-L.jpg,
207426,the social contract and discourses,Jean-Jacques Rousseau,[''],,1900-01-01,,,
207427,sommets,Aldo Audisio,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/11716532-L.jpg,
207428,shen mi de da sen lin,Yin he chu ban she Xianggang,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/11718896-L.jpg,
207429,a stupid boy,Jimmy Perry,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/450187-L.jpg,
207430,sunlight,Sue Barraclough,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/11723672-L.jpg,
207431,surrealism,Pam Cutler,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/11724165-L.jpg,
207432,this is a moose,Richard T. Morris,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/11728794-L.jpg,
207433,turning back the pages in old broad marsh  narrow marsh,Nottinghamshire (England). Archives,,,1900-01-01,,,
207434,velzquez,Diego Velázquez,,,1900-01-01,,,
207435,elegancja,Kathleen Tessaro,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/11738260-L.jpg,
207436,schizophrenia,John J. Barisa,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/11739057-L.jpg,
207437,the viscount and the virgin,Annie Burrows,[''],,1900-01-01,,,
207438,what are islands,Andy Owen,,,1900-01-01,,,
207439,why should i recycle rubbish,M. J. Knight,,,1900-01-01,,,
207440,centri capitali citt,Francesco Remotti,,,1900-01-01,,,
207441,address delivered at niagara falls on the evening of the twentyninth of december 1838 the anniversary of the burning of the caroline,Thomas L. Nichols,,,1900-01-01,,,
207442,the children of the city,"Russell, James Burn",[''],,1900-01-01,,https://covers.openlibrary.org/b/id/11771826-L.jpg,
207443,a lecture on some ways and means of health,J. Fletcher Horne,,,1900-01-01,,,
207444,a naturalists voyage,Charles Darwin,[''],,1900-01-01,,,
207445,report on the formation and general management of renkioi hospital on the dardanelles turkey,Edmund Alexander Parkes,,,1900-01-01,,,
207446,le temps des citoyens,Jean-Pierre Chevènement,[''],,1993,,https://covers.openlibrary.org/b/id/2154452-L.jpg,
207447,we celebrate kwanzaa,Jayden Coll-Seck,[''],,1900-01-01,,,
207448,westliche sicherheitspolitik im kalten krieg,Gunther Mai,[''],,1977,,https://covers.openlibrary.org/b/id/4392365-L.jpg,
207449,remarks on an epidemic of typhus which prevailed in the cotton districts of lancashire and was described by dr campbell of lancaster in the year 1785,Christopher Johnson,,,1900-01-01,,,
207450,le mouvement humaniste en amerique et les courants de pensee similaires en france,Christian Richard,,,1900-01-01,,,
207451,wf frame tells his own story,W. F. Frame,,,1900-01-01,,,
207452,beitrge zur geschichte und zur lehre der nordafrikanischen kirche aus den briefen des hl cyprian,Theodor Menden,,,1900-01-01,,,
207453,biografia del card ercole consalvi,P. E. Visconti,,,1900-01-01,,,
207454,roman ns leskova na nozhakh,N. N. Starygina,,,1900-01-01,,,
207455,qualcosa da tenere per s,Margherita Oggero,,,1900-01-01,,,
207456,an art failure,John W. Harding,[''],,1896,,,
207457,storage for school lunch food and supplies,United States. Bureau of Human Nutrition and Home Economics,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/11839027-L.jpg,
207458,boston unitarianism 18201850,Octavius Brooks Frothingham,,,1900-01-01,,,
207459,blind savior false prophet,Joseph DeMarco,,,1900-01-01,,,
207460,the church of ireland,Henry Seddall,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/5573959-L.jpg,
207462,commentarius breuis rerum in orbe gestarum ab anno salutis millesimo quingentesimo vsque ad annum lxvi,Laurentius Surius,,,1900-01-01,,,
207463,die frau im neuen deutschland,Anna Lise Schellwitz-Ultzen,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/11860378-L.jpg,
207464,elfte continuation der ausfhrlichen nachrichten von den saltzburgischen emigranten die sich in america niedergelassen haben,Samuel Urlsperger,,,1900-01-01,,,
207465,englands black tribunal,"Playford, John",,,1900-01-01,,,
207466,the english garden,William Mason,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/6338534-L.jpg,
207467,what are money and banks,Jeanne Nagle,,,1900-01-01,,,
207468,go tell it on the mountain,H. Harrison Jenkins,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/11875557-L.jpg,
207469,hermeneutics and phenomenology of reception,Michael Eckert,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/11879134-L.jpg,
207470,histoire de la conqueste du mexique ou de la nouvelle espagne par fernand cortez,Antonio de Solís,,,1900-01-01,,,
207471,the history of the bench and bar of missouri,A. J. D. Stewart,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/11880222-L.jpg,
207472,the history of the moravians from their first settlement at herrnhaag in the county of budingen down to the present time,Henry Rimius,,,1900-01-01,,,
207473,history of the public lands survey legislation,Doug Wilcox,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/11880606-L.jpg,
207474,neko neko neko no monogatari,Lloyd Alexander,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/11883123-L.jpg,
207475,interest and duty of colored citizens in the presidential election,Charles Sumner,[''],,1872,,https://covers.openlibrary.org/b/id/5823239-L.jpg,
207477,the life of majorgeneral sir henry marion durand of the royal engineers,H. Mortimer Durand,,,1900-01-01,,,
207478,lines to be sung at the funeral of pres brigham young sunday september 2 1877,Charles W. Penrose,,,1900-01-01,,,
207479,effects of group membership and intergroup stereotypes on causal attribution,Eveline Horiner-Levi,[''],,1988,,,
207480,lovetts catalogue spring 1899,J.T. Lovett Company,,,1900-01-01,,,
207482,grundbestimmung und einheit der objektiven erkenntnis,Ewald Richter,[''],,1974,,https://covers.openlibrary.org/b/id/10582972-L.jpg,
207483,iz istorii obshchestvennopoliticheskoi mysli na severovostoke rossii,I. G. Makarov,,,1900-01-01,,,
207484,metafisica del sentido,Andrés Ortiz-Osés,,,1900-01-01,,,
207485,memorial services held in the house of representatives and senate of the united states together with tributes presented in eulogy of clement j zablocki late a representative from wisconsin ninetyeighth congress first session,United States. Congress. Joint Committee on Printing,,,1900-01-01,,,
207486,motion dordre sur les progrs des sciences et des arts en france depuis le 20 septembre 1792 jusquau 30 fructidor de lan second et sur ce qui reste  faire pour les acclrer,Jean-François Barailon,,,1900-01-01,,,
207487,the new testament primer,James Edson White,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/11903283-L.jpg,
207488,niehs strategic plan 2000,National Institute of Environmental Health Sciences,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/11903458-L.jpg,
207489,no 25 nouvelles de saintdomingue,Bacon de la Chevalerie,,,1900-01-01,,,
207490,nouae noui orbis historiae,Girolamo Benzoni,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/11904410-L.jpg,
207492,participation of schools and pupils in the school lunch and special milk programs in march 1957,United States. Agricultural Marketing Service. Marketing Research Division,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/11908186-L.jpg,
207493,the poetical works of miss landon,L. E. L.,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/11223577-L.jpg,
207494,rapport sur les factions de ltranger et sur la conjuration ourdie par elles dans la rpublique franaise pour dtruire le gouvernement rpublicain par la corruption et affamer paris,Saint-Just,,,1900-01-01,,,
207495,robust stability analysis of systems under parametric uncertainty,José Alvaro Letra,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/11918892-L.jpg,
207496,salem before the revolution,Gilbert Lewis Streeter,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/11919841-L.jpg,
207497,guzmn,Manuel Salazar Salvo,,,1900-01-01,,,
207498,sex aurelii victoria historiae romanae breviarium,Sextus Aurelius Victor,,,1900-01-01,,,
207499,sur le systme davilissement et de calomnie dont les ennemis de tout gouvernement ne cessent dabreuver les dputs qui ont t et sont encore au corps lgislatif,J.-F Boursault,,,1900-01-01,,,
207500,utilidades y medios de que los indios y ladinos vistan y calzen a la espaola,Antonio de San José Muro,,,1900-01-01,,,
207501,the works of friedrich schiller,Friedrich Schiller,,,1900-01-01,,,
207502,diary of a minecraft zombie book 8,Zack Zombie,[''],,1900-01-01,,,
207503,our duty to the african race,"Fuller, Richard",[''],,1851,,https://covers.openlibrary.org/b/id/5711727-L.jpg,
207504,loyalty and religion,William Greenleaf Eliot,[''],,1861,,,
207505,courting disaster,Hilary M. Carey,[''],,1992,,https://covers.openlibrary.org/b/id/3964784-L.jpg,
207506,tin ring,Zdenka Fantlová,[''],,1900-01-01,,,
207507,scars,Jean Dufaux,[''],,1900-01-01,,,
207508,theatre for development,C. P. Epskamp,[''],,2006,,https://covers.openlibrary.org/b/id/12170013-L.jpg,
207509,the beauties and wonders of nature and science,Linney Gilbert,[''],,1840,,https://covers.openlibrary.org/b/id/5639815-L.jpg,
207510,krper  kultur  kommunikation  corps  culture  communication,Alexander Schwarz,,,1900-01-01,,,
207511,an essay on strategy,R. R. Neild,[''],,1990,,,
207512,studies in the translations of juan ramn and zenobia jimnez,Charlotte Ward,,,1900-01-01,,,
207513,emergence of the fourth dimension,Mark Blacklock,[''],,1900-01-01,,,
207514,silicongermanium heterojunction bipolar transistors for mmwave systems technology modeling and circuit applications,Niccolò Rinaldi,,,1900-01-01,,,
207515,wonder woman chronicles of the amazon princess,Steve Korté,,,1900-01-01,,,
207516,payment systems and other financial transactions,"Mann, Ronald J.",[''],,1999,,https://covers.openlibrary.org/b/id/4291792-L.jpg,
207517,una mujer distinta,María del Pilar Carré,[''],,1900-01-01,,,
207518,peter altenberg,Camillo Schaefer,[''],,1979,,,
207519,the mirror,Richard Skinner,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/11954851-L.jpg,
207520,southern presbyterian leaders,Henry Alexander White,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/648426-L.jpg,
207521,leaders of thought in the modern church,"Thomas, Reuen",[''],,1972,,https://covers.openlibrary.org/b/id/4495072-L.jpg,
207522,echoes from the alum chine,Cynthia Strauff,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/11959952-L.jpg,
207523,henzeru to gurteru,Shōgo Hirata,,,1900-01-01,,,
207524,marvel universe,Cory Levine,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/11963720-L.jpg,
207525,monta to inoshishi,Noboru Baba,,,1900-01-01,,,
207526,beb p no otsumu tenten,A. A. Milne,,,1900-01-01,,,
207527,cargese lecture notes 1965,Maurice Levy,,,1900-01-01,,,
207528,enigma of arrival,V. S. Naipaul,[''],,1900-01-01,,,
207529,market and political reforms in algeria,Mohammed Akacem,[''],,1900-01-01,,,
207530,making the most of your relationships,William Stewart,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/3007463-L.jpg,
207531,coykendall webb,C. W. Bardeen,[''],,1919,,https://covers.openlibrary.org/b/id/8037172-L.jpg,
207532,lords of the white castle,E. Chadwick,[''],,1900-01-01,,,
207534,judisches leben und leiden in lindau,"Schweizer, Karl.",,,1900-01-01,,,
207535,dambusters,John Sweetman,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/2379902-L.jpg,
207536,annotated bibliography of feminist economics,Gillian J. Hewitson,[''],,1900-01-01,,,
207537,naval warfare handbook,Richard Humble,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/13820113-L.jpg,
207538,2004 environmental sciences and engineering catalog,Laurie Kelly,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/2663716-L.jpg,
207539,inventions that changed the world hb special,Rodney Castleden,[''],,1900-01-01,,,
207540,reptiles,Jen Green,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/13436822-L.jpg,
207541,air force one,Edwin Corley,[''],,1900-01-01,,,
207542,tiberio o la spirale del potere,Lidia Storoni Mazzolani,,,1900-01-01,,,
207543,bigger deal hb signed,Anthony Holden,[''],,1900-01-01,,,
207544,tekhnicheskie nauki i problema otvetstvennosti uchenykh i inzhenerov,"Simpozium po istorii i metodologii tekhnicheskikh nauk i inzhenernoĭ dei͡atelʹnosti (12th 1995 Saint Petersburg, Russia)",[''],,1995,,,
207545,english tragicomedy,Frank Humphrey Ristine,[''],,1910,,https://covers.openlibrary.org/b/id/2873185-L.jpg,
207546,falling in,Frances O'Roark Dowell,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/12704717-L.jpg,
207547,true description of three voyages by the northeast towards cathay and china undertaken by the dutch in the years 1594 1595 and 1596 by gerrit de veer,Charles T. Beke,,,1900-01-01,,,
207548,design of experiments for agriculture and the natural sciences,Reza Hoshmand,[''],,1900-01-01,,,
207549,second skin,Wendy Perriam,[''],,1998,,https://covers.openlibrary.org/b/id/5491-L.jpg,
207550,samuel barber remembered,Peter Dickinson,[''],,1900-01-01,,,
207551,art and science of stanislaw lem,Peter Swirski,[''],,1900-01-01,,,
207552,a tiny bit lucky,Liz Pichon,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/11972455-L.jpg,
207553,dry bones,Kate Edmunds,[''],,1900-01-01,,,
207554,mission of joan of arc,Joan M. Edmunds,[''],,1900-01-01,,,
207555,jack and the beanstalk,Sue Arengo,[''],,1900-01-01,,,
207556,report by hm inspectors,Great Britain. Welsh Office.,,,1900-01-01,,,
207557,moffie,André Carl van der Merwe,[''],,1900-01-01,,,
207558,mystery at the crystal palace,Mildred Augustine Wirt Benson,,,1900-01-01,,,
207559,labor der seele und der emotionen,Rainer Ruppert,[''],,1995,,,
207560,accion y presencia del mal,Jacinto Gimbernard,,,1900-01-01,,,
207561,vulture peak,John Burdett,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/12300062-L.jpg,
207562,globalization of science,Thomas Schott,[''],,1900-01-01,,,
207563,orbital motion,A. E. Roy,[''],,1900-01-01,,,
207564,eastern philosophy,Oliver Leaman,[''],,1900-01-01,,,
207565,europe since 1945,Philip Thody,[''],,1900-01-01,,,
207566,path to the cross,Ray Vander Laan,[''],,1900-01-01,,,
207567,karl lamprecht,Luise Schorn-Schütte,[''],,1984,,https://covers.openlibrary.org/b/id/2213833-L.jpg,
207568,rag and bone,James R. Benn,[''],,1900-01-01,,,
207569,the devourer below,Josh Reynolds,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/11976831-L.jpg,
207570,surviving high school,Lele Pons,[''],,1900-01-01,,,
207571,carry me home,Lia Riley,[''],,1900-01-01,,,
207572,record busters  olympics record busters,Stephen White-Thomson,,,1900-01-01,,,
207573,dancing in the rain,John Lyons,[''],,1900-01-01,,,
207574,bee in the halo,Ian Ogilvy,[''],,1900-01-01,,,
207575,once upon a wager,Julie LeMense,[''],,1900-01-01,,,
207576,rapidly solidified alloys,Liebermann,[''],,1900-01-01,,,
207577,three billy goats,Sue Arengo,[''],,1900-01-01,,,
207578,geek doctor,John D. Halamka,[''],,1900-01-01,,,
207579,i lost my heart to the belles,Pete Davies,[''],,1900-01-01,,,
207580,big machines,Catherine Veitch,[''],,1900-01-01,,,
207581,greek pederasty,Andrew Lear,[''],,1900-01-01,,,
207582,vicious,Sara Shepard,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/10421382-L.jpg,
207583,trial by fire,Mike Burg,[''],,1900-01-01,,,
207584,tooth for a tooth,T. Frank Muir,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/12008929-L.jpg,
207585,introduction to collective intentionality,Kirk Ludwig,[''],,1900-01-01,,,
207586,die last,Tony Parsons,[''],,1900-01-01,,,
207587,philosophy of psychology,Jose Luis Bermudez,[''],,1900-01-01,,,
207588,immigrant divide,Susan Eckstein,[''],,1900-01-01,,,
207589,cool physics,Sarah Hutton,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/14454255-L.jpg,
207590,taxation of church property,James Parton,[''],,1873,,https://covers.openlibrary.org/b/id/8152199-L.jpg,
207591,1956 and all that,Dan Rebellato,[''],,1900-01-01,,,
207592,routledge history of women in europe since 1700,Deborah Simonton,[''],,1900-01-01,,,
207593,dianas hunt,Anthony K. Cassell,,,1900-01-01,,,
207594,cultures and identities in transition,Murray Stein,[''],,1900-01-01,,,
207595,dont bet on the prince,Jack Zipes,,,1900-01-01,,,
207596,ghost station,Liza Cody,[''],,1900-01-01,,,
207597,studies in medieval literature,MacEdward Leach,[''],,1900-01-01,,,
207598,mathematical models in population biology volume i,Maira Aguiar,[''],,1900-01-01,,,
207599,wretched of the earth,Riley Quinn,[''],,1900-01-01,,,
207600,governance and environment in western europe,Kenneth Hanf,[''],,1900-01-01,,,
207601,the silent minority,Robina Shah,[''],,1992,,https://covers.openlibrary.org/b/id/8047887-L.jpg,
207602,reconstructing motherhood and disability in the age of perfect babies,Gail Landsman,[''],,1900-01-01,,,
207603,communication cultural and media studies,John Hartley,,,1900-01-01,,,
207604,ring around a rainbow,Sandra Robbins,[''],,1900-01-01,,,
207605,reproductive politics in the united states,Kimala Price,[''],,1900-01-01,,,
207606,le condamne a mort,Jacques Lerouge,,,1900-01-01,,,
207607,venezia salvata,Thomas Otway,[''],,1935,,,
207608,reef smart guides palm beach florida,Peter McDougall,,,1900-01-01,,,
207609,routledge companion to management and workplace spirituality,Joan Marques,[''],,1900-01-01,,,
207610,prince of the sand,James Carroll,[''],,1900-01-01,,,
207611,csars column,Ignatius Donnelly,,,1900-01-01,,,
207612,revival  the evolution of modern marriage,Franz Carl Muller-Lyer,,,1900-01-01,,,
207613,philosophies of existence,Jean Wahl,[''],,1900-01-01,,,
207614,felice giardini and professional music culture in mideighteenthcentury london,Cheryll Duncan,,,1900-01-01,,,
207615,revival,Otto von Gierke,[''],,1900-01-01,,,
207616,cowrie shells and cowrie money,Bin Yang,[''],,1900-01-01,,,
207617,dissonance of democracy,Susan Bickford,[''],,1900-01-01,,,
207618,general biology laboratory manual,Barbara Johnson,[''],,1900-01-01,,,
207619,mindborg,Tory Quinn,[''],,1900-01-01,,,
207620,feminine endings,Vernon Scannell,[''],,October 2000,,https://covers.openlibrary.org/b/id/946708-L.jpg,
207621,why garden in schools,Lexi Earl,,,1900-01-01,,,
207622,international conflict in the twentieth century,Herbert Butterfield,[''],,1900-01-01,,,
207623,nigeria under igbo rule,Ifeanyi Anagbogu,[''],,2003,,,
207624,battlefield of imperishable memory,Matthew Haultain-Gall,[''],,1900-01-01,,,
207625,auschwitz photographer,Luca Crippa,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/12035039-L.jpg,
207626,expressions of sceptical topoi in antique judaism,Reuven Kiperwasser,,,1900-01-01,,,
207627,papa lucy and the boneman,Jason Fischer,[''],,1900-01-01,,,
207628,ars temperans,Elena Malaspina,[''],,1988,,,
207629,the crossing,michael connelly,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/11983644-L.jpg,
207630,45caliber,Peter Brandvold,,,1900-01-01,,,
207631,let music ring,Peter W. Dykema,,,1900-01-01,,,
207632,table de lintegrale servant a la determination des perturbations des petites planetes par jupiter et saturne,Hans Masal,,,1900-01-01,,,
207633,mxico hacia el fin del virreinato espaol,Gregorio Torres Quintero,,,1900-01-01,,,
207634,reminiscences among the rocks in connection with the geological survey of canada,"Weston, Thomas Chesmer",[''],,1899,,https://covers.openlibrary.org/b/id/5719843-L.jpg,
207635,kraevedy i kraevedcheskie organizatsii cheliabinska,V. S. Bozhe,,,1900-01-01,,,
207636,the cowboys,Bruce Wexler,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/11997654-L.jpg,
207637,almanach du sport,Jean Durry,[''],,1996,,,
207638,building the empire state building,MS Laura L Sullivan,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/12000250-L.jpg,
207639,rytm czyli powinnosc,Jacek Łukasiewicz,,,1900-01-01,,,
207640,little kids first big book collectors set,Catherine D. Hughes,,,1900-01-01,,,
207641,aldous huxley brave new world,Christoph Bode,,,1900-01-01,,,
207642,battle of britain the movie,Dilip Sarkar,[''],,1900-01-01,,,
207643,lonely planet indonesia 13,David Eimer,[''],,1900-01-01,,,
207644,open society and its complexities,Gerald Gaus,[''],,1900-01-01,,,
207645,reading religious ritual with ricoeur,Christina M. Gschwandtner,[''],,1900-01-01,,,
207646,wolf at the door,Sarah Hawkswood,[''],,1900-01-01,,,
207647,black populations of france,Sylvain Pattieu,[''],,1900-01-01,,,
207648,laptop from hell,Miranda Devine,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/12392054-L.jpg,
207649,fantastic four by dan slott vol 8,Dan Slott,,,1900-01-01,,,
207650,modelling ww1 trench warfare,Andy Belsey,[''],,1900-01-01,,,
207651,public uses of human remains and relics in history,Silvia Cavicchioli,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/13907134-L.jpg,
207652,w s gilbert and the context of comedy,Richard Moore,,,1900-01-01,,,
207653,1917 and the consequences,Gerhard Besier,[''],,1900-01-01,,,
207654,antiphilesis,Eugenia D. Makrygianni,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/12013463-L.jpg,
207655,rebuilding the ancestral village,Khun Eng Kuah-Pearce,[''],,1900-01-01,,,
207656,xxii spring log v,支倉凍砂,,,1900-01-01,,,
207657,history of the diadochoi in book xix of diodoros rsaquobibliothekelsaquo,Alexander Meeus,,,1900-01-01,,,
207658,l aviazione di marina,Carlo De Risio,,,1900-01-01,,,
207659,national planning idea in u s public policy,David Eugene Wilson,,,1900-01-01,,,
207660,choral works of jennifer higdon,William Skoog,[''],,1900-01-01,,,
207661,regional and transregional in romanesque europe,John McNeill,[''],,1900-01-01,,,
207662,everliving memory of john valentine,Ross Sayers,[''],,1900-01-01,,,
207663,solving complex problems for structures and bridges using abaqus finite element package,Farzad Hejazi,[''],,1900-01-01,,,
207664,cultures differ differently,Jakob De Roover,[''],,1900-01-01,,,
207665,a poem occasioned by the sudden and surprising death of mr asa burt of granville,Lemuel Haynes,,,1900-01-01,,,
207666,accused,Owen Mullen,[''],,1900-01-01,,,
207667,dreadful murder,Minette Walters,[''],,1900-01-01,,,
207668,in control ms wiz,Terence Blacker,,,1900-01-01,,,
207669,chaucers parlement of foules,Haldeen Braddy,,,1900-01-01,,,
207670,beginning,"Smith, Patrick D.",[''],,1900-01-01,,,
207671,babylonian literature,Archibald Henry Sayce,[''],,1900-01-01,,,
207672,aufsatze zur literatur,Brigitte Kronauer,,,1900-01-01,,,
207673,so what makes our teaching christian,Robert W. Pazmiño,,,1900-01-01,,,
207674,best affirmations handbook,Patricia A. Ross,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/12509385-L.jpg,
207675,mighty armor,David Hernandez,[''],,1900-01-01,,,
207676,peeps into st lucias past,Charles Jesse,,,1900-01-01,,,
207677,wish you were eyre,Heather Vogel Frederick,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/13186405-L.jpg,
207678,bridge resource management for small ships,Daniel S. Parrott,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/12425390-L.jpg,
207679,after tippecanoe,Philip P. Mason,[''],,1900-01-01,,,
207680,materia derretida,Amy S. Hansen,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/12172377-L.jpg,
207681,fruitcake christmas,Max Lucado,,,1900-01-01,,,
207682,l ailleurs et lillusion,"Mayoro Diop, Abd'el Aziz",,,1900-01-01,,,
207683,birkat shalom  studies in the bible ancient near eastern literature and postbiblical judaism,Chaim Cohen,,,1900-01-01,,,
207684,education as dialogue,Tasos Kazepides,[''],,1900-01-01,,,
207685,welcome to dubai,Omar Tyree,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/12826664-L.jpg,
207686,transportation frontier,Oscar O. Winther,[''],,1900-01-01,,,
207687,personal growth,Jan Sutton,[''],,1900-01-01,,,
207688,just like sisters,Jennifer Baker,[''],,1900-01-01,,,
207689,our ice is vanishing  sikuvut nunguliqtuq,Shelley Wright,,,1900-01-01,,,
207690,waste,Pecora-Sanefski,[''],,1900-01-01,,,
207691,angel island,Tom Greve,[''],,1900-01-01,,,
207692,my best year,William Elliott Hazelgrove,[''],,1900-01-01,,,
207693,superheroes are for real,Ethan Bryan,[''],,1900-01-01,,,
207694,rozwoj filozofowania a puapka refleksji,Wojciech Chudy,,,1900-01-01,,,
207695,tijuana book of the dead,Luis Urrea,[''],,1900-01-01,,,
207696,adel im frnkischdeutschen mittelalter,Werner Hechberger,,,1900-01-01,,,
207697,runaway robot,J. L. Anderson,[''],,1900-01-01,,,
207698,experiencing intimacy with god,Women of Women of Faith,[''],,1900-01-01,,,
207699,las ondas de informacin,Lyn Sirota,,,1900-01-01,,,
207700,lichtspiele,Anne Hoormann,[''],,2003,,,
207701,christianity outside the box,Nigel Scotland,[''],,1900-01-01,,,
